review_year,month_num,month_label,listing_id,name,room_type,neighbourhood_cleansed,review_count,review_scores_rating,price,number_of_reviews_ltm
2022,8,Aug,33641049,JFK Airport Rm for travelers Room 5,Private room,Jamaica,15,4.62,,0.0
2022,8,Aug,37122162,Beautiful Standard Full Room at The Ridge,Private room,Lower East Side,15,4.42,238.0,24.0
2022,8,Aug,35545434,Lovely Georgian Studio in the Heart of Chelsea,Private room,Chelsea,15,4.31,275.0,44.0
2022,8,Aug,648592683552031495,Lovely studio 5 minutes away from Lga airport.,Entire home/apt,East Elmhurst,14,4.93,117.0,3.0
2022,8,Aug,35085826,A Simple Studio/JFK abt 5mi,Entire home/apt,St. Albans,14,4.9,132.0,0.0
2022,9,Sep,696623677328852773,SoHo Room Selected at Check-in Hotel Comfort #2,Private room,Chinatown,51,4.55,,174.0
2022,9,Sep,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,39,4.52,224.0,470.0
2022,9,Sep,35154913,Two Bathroom Suite steps from Central Park,Private room,Midtown,35,4.7,393.0,120.0
2022,9,Sep,22431770,Freehand New York - Premium Queen Room,Hotel room,Flatiron District,35,4.48,383.0,35.0
2022,9,Sep,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,34,4.54,279.0,29.0
2022,9,Sep,696620581974515556,SoHo View Queen Room in Hotel Comfort x1,Private room,Tribeca,28,4.57,,88.0
2022,9,Sep,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,27,4.47,230.0,324.0
2022,9,Sep,667316357375615620,Standard Queen Room in Soho,Private room,Chinatown,22,4.72,,11.0
2022,9,Sep,563728723224510265,Sonder Court Square | King Studio Apartment,Entire home/apt,Long Island City,19,4.76,343.0,116.0
2022,9,Sep,677408866265433530,Lovely 1-bedroom rental unit - 5 mins from LGA,Private room,East Elmhurst,18,4.89,169.0,40.0
2022,9,Sep,46280898,Sonder Battery Park | Spacious Queen Studio,Entire home/apt,Battery Park City,17,4.73,367.0,97.0
2022,9,Sep,26743923,Freehand New York - Private Bunk Room,Private room,Flatiron District,17,4.65,524.0,30.0
2022,9,Sep,23105764,No sharing/Entire 2 bdrm apt private 2 baths Lga,Entire home/apt,East Elmhurst,17,4.59,183.0,0.0
2022,9,Sep,38674685,Sonder at One Platt | One-Bedroom Apartment w/ Den,Entire home/apt,Financial District,17,4.52,686.0,256.0
2022,9,Sep,639705836870039306,Private Rooftop Hidden Gem Studio,Entire home/apt,Midtown,16,4.83,415.0,53.0
2022,9,Sep,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,16,4.77,,15.0
2022,9,Sep,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,16,4.66,306.0,388.0
2022,9,Sep,33641049,JFK Airport Rm for travelers Room 5,Private room,Jamaica,16,4.62,,0.0
2022,9,Sep,35154411,Affordable Suite Steps from Central Park,Private room,Midtown,15,4.65,296.0,7.0
2022,9,Sep,54169005,New Spacious Lovely 1Bedroom rental 10min from JFK,Entire home/apt,Jamaica,14,4.92,139.0,0.0
2022,10,Oct,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,94,4.52,224.0,470.0
2022,10,Oct,35154913,Two Bathroom Suite steps from Central Park,Private room,Midtown,42,4.7,393.0,120.0
2022,10,Oct,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,41,4.54,279.0,29.0
2022,10,Oct,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,40,4.47,230.0,324.0
2022,10,Oct,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,29,4.63,139.0,1366.0
2022,10,Oct,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,23,4.77,,15.0
2022,10,Oct,667316357375615620,Standard Queen Room in Soho,Private room,Chinatown,23,4.72,,11.0
2022,10,Oct,50634330,Premium Queen View B - Yotel Times Square,Private room,Hell's Kitchen,22,4.41,387.0,236.0
2022,10,Oct,696614683123032785,SoHo View Room with Two Beds in Hotel Comfort,Entire home/apt,Tribeca,21,4.47,256.0,99.0
2022,10,Oct,46280898,Sonder Battery Park | Spacious Queen Studio,Entire home/apt,Battery Park City,20,4.73,367.0,97.0
2022,10,Oct,37838821,JFK Tiny Room to sleep Room #4,Private room,Jamaica,17,4.72,,0.0
2022,10,Oct,35154411,Affordable Suite Steps from Central Park,Private room,Midtown,17,4.65,296.0,7.0
2022,10,Oct,47855824,Beautiful room in cypress hills,Private room,Cypress Hills,17,4.61,43.0,2.0
2022,10,Oct,48316249,Sonder Flatiron | Queen Room,Private room,Midtown,17,4.6,,90.0
2022,10,Oct,35545434,Lovely Georgian Studio in the Heart of Chelsea,Private room,Chelsea,17,4.31,275.0,44.0
2022,10,Oct,575323635538805522,Private room and bathroom with garden access.,Private room,Prospect Heights,16,4.95,139.0,97.0
2022,10,Oct,52013393,1 bedroom apartment near JFK,Entire home/apt,Jamaica,16,4.81,118.0,4.0
2022,10,Oct,698665597836185143,Beautiful apartment with private rooftop terrace,Entire home/apt,East Flatbush,15,4.69,185.0,0.0
2022,10,Oct,30109916,Entire Spacious Apt. Comfy Bed & Private Parking,Entire home/apt,Allerton,14,4.97,90.0,2.0
2022,10,Oct,8943358,Loved by NYLocals Private Room SoHo,Private room,SoHo,14,4.68,,0.0
2022,11,Nov,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,76,4.52,224.0,470.0
2022,11,Nov,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,59,4.54,279.0,29.0
2022,11,Nov,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,53,4.63,139.0,1366.0
2022,11,Nov,35154913,Two Bathroom Suite steps from Central Park,Private room,Midtown,36,4.7,393.0,120.0
2022,11,Nov,22431770,Freehand New York - Premium Queen Room,Hotel room,Flatiron District,29,4.48,383.0,35.0
2022,11,Nov,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,27,4.77,,15.0
2022,11,Nov,667316357375615620,Standard Queen Room in Soho,Private room,Chinatown,22,4.72,,11.0
2022,11,Nov,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,22,4.47,230.0,324.0
2022,11,Nov,50634330,Premium Queen View B - Yotel Times Square,Private room,Hell's Kitchen,20,4.41,387.0,236.0
2022,11,Nov,52795626,Studio Plus Apartment |  Placemakr Wall Street,Entire home/apt,Financial District,19,4.81,468.0,259.0
2022,11,Nov,46280898,Sonder Battery Park | Spacious Queen Studio,Entire home/apt,Battery Park City,19,4.73,367.0,97.0
2022,11,Nov,696614683123032785,SoHo View Room with Two Beds in Hotel Comfort,Entire home/apt,Tribeca,18,4.47,256.0,99.0
2022,11,Nov,677408866265433530,Lovely 1-bedroom rental unit - 5 mins from LGA,Private room,East Elmhurst,17,4.89,169.0,40.0
2022,11,Nov,26743923,Freehand New York - Private Bunk Room,Private room,Flatiron District,16,4.65,524.0,30.0
2022,11,Nov,16533105,Queen bed-Close to Columbia U & Central Park,Private room,Harlem,15,4.77,76.0,1.0
2022,11,Nov,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,15,4.66,306.0,388.0
2022,11,Nov,662225821326078046,NYC City Cheerful 1Bd  Min JFK/LGA/City/Subwy/HWys,Private room,Richmond Hill,15,4.58,162.0,5.0
2022,11,Nov,30423106,Lou's Palace & Retreat Unit1A-Near JFK,Private room,Rosedale,14,4.93,90.0,84.0
2022,11,Nov,649952179707636731,Sonder The Dutch | Double Full Room,Private room,Long Island City,14,4.74,329.0,84.0
2022,11,Nov,38674685,Sonder at One Platt | One-Bedroom Apartment w/ Den,Entire home/apt,Financial District,14,4.52,686.0,256.0
2022,12,Dec,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,76,4.52,224.0,470.0
2022,12,Dec,22431770,Freehand New York - Premium Queen Room,Hotel room,Flatiron District,65,4.48,383.0,35.0
2022,12,Dec,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,49,4.54,279.0,29.0
2022,12,Dec,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,42,4.63,139.0,1366.0
2022,12,Dec,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,29,4.66,306.0,388.0
2022,12,Dec,35154913,Two Bathroom Suite steps from Central Park,Private room,Midtown,28,4.7,393.0,120.0
2022,12,Dec,696614683123032785,SoHo View Room with Two Beds in Hotel Comfort,Entire home/apt,Tribeca,23,4.47,256.0,99.0
2022,12,Dec,563728723224510265,Sonder Court Square | King Studio Apartment,Entire home/apt,Long Island City,21,4.76,343.0,116.0
2022,12,Dec,649958810437390374,Sonder The Dutch | King Room,Private room,Long Island City,21,4.62,274.0,171.0
2022,12,Dec,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,21,4.47,230.0,324.0
2022,12,Dec,667316357375615620,Standard Queen Room in Soho,Private room,Chinatown,19,4.72,,11.0
2022,12,Dec,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,18,4.77,,15.0
2022,12,Dec,37122162,Beautiful Standard Full Room at The Ridge,Private room,Lower East Side,18,4.42,238.0,24.0
2022,12,Dec,52795626,Studio Plus Apartment |  Placemakr Wall Street,Entire home/apt,Financial District,17,4.81,468.0,259.0
2022,12,Dec,696616459846609727,SoHo Deluxe Double Deck Room in Hotel Comfort,Entire home/apt,Chinatown,17,4.49,256.0,50.0
2022,12,Dec,50634330,Premium Queen View B - Yotel Times Square,Private room,Hell's Kitchen,16,4.41,387.0,236.0
2022,12,Dec,37838821,JFK Tiny Room to sleep Room #4,Private room,Jamaica,15,4.72,,0.0
2022,12,Dec,48316249,Sonder Flatiron | Queen Room,Private room,Midtown,15,4.6,,90.0
2022,12,Dec,692217645174890864,SoHo View Premier Corner Room in Hotel Comfort,Entire home/apt,SoHo,15,4.52,287.0,69.0
2022,12,Dec,563687425156513173,Sonder Court Square | Queen Studio Apartment,Entire home/apt,Long Island City,14,4.68,381.0,113.0
2023,1,Jan,22431770,Freehand New York - Premium Queen Room,Hotel room,Flatiron District,81,4.48,383.0,35.0
2023,1,Jan,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,63,4.77,,15.0
2023,1,Jan,52795626,Studio Plus Apartment |  Placemakr Wall Street,Entire home/apt,Financial District,55,4.81,468.0,259.0
2023,1,Jan,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,55,4.54,279.0,29.0
2023,1,Jan,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,48,4.66,306.0,388.0
2023,1,Jan,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,47,4.52,224.0,470.0
2023,1,Jan,37122162,Beautiful Standard Full Room at The Ridge,Private room,Lower East Side,45,4.42,238.0,24.0
2023,1,Jan,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,43,4.63,139.0,1366.0
2023,1,Jan,51619634,Untitled at 3 Freeman - Studio Queen,Entire home/apt,Lower East Side,36,4.87,368.0,380.0
2023,1,Jan,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,33,4.47,230.0,324.0
2023,1,Jan,667316357375615620,Standard Queen Room in Soho,Private room,Chinatown,32,4.72,,11.0
2023,1,Jan,649958810437390374,Sonder The Dutch | King Room,Private room,Long Island City,32,4.62,274.0,171.0
2023,1,Jan,48316249,Sonder Flatiron | Queen Room,Private room,Midtown,23,4.6,,90.0
2023,1,Jan,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,20,4.89,357.0,153.0
2023,1,Jan,52570569,National at 888 Sixth Avenue - Studio,Entire home/apt,Midtown,18,4.85,,34.0
2023,1,Jan,46280898,Sonder Battery Park | Spacious Queen Studio,Entire home/apt,Battery Park City,18,4.73,367.0,97.0
2023,1,Jan,35545434,Lovely Georgian Studio in the Heart of Chelsea,Private room,Chelsea,18,4.31,275.0,44.0
2023,1,Jan,563687425156513173,Sonder Court Square | Queen Studio Apartment,Entire home/apt,Long Island City,17,4.68,381.0,113.0
2023,1,Jan,599991388795660334,Sonder Henri on 24 | Double Full Room,Private room,Flatiron District,17,4.63,368.0,131.0
2023,1,Jan,50634288,Premium Queen View A - Yotel Times Square,Private room,Hell's Kitchen,17,4.03,387.0,12.0
2023,2,Feb,51619634,Untitled at 3 Freeman - Studio Queen,Entire home/apt,Lower East Side,175,4.87,368.0,380.0
2023,2,Feb,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,79,4.89,357.0,153.0
2023,2,Feb,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,52,4.52,224.0,470.0
2023,2,Feb,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,49,4.77,,15.0
2023,2,Feb,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,49,4.63,139.0,1366.0
2023,2,Feb,52795626,Studio Plus Apartment |  Placemakr Wall Street,Entire home/apt,Financial District,40,4.81,468.0,259.0
2023,2,Feb,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,40,4.47,230.0,324.0
2023,2,Feb,22431770,Freehand New York - Premium Queen Room,Hotel room,Flatiron District,39,4.48,383.0,35.0
2023,2,Feb,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,37,4.66,306.0,388.0
2023,2,Feb,50634288,Premium Queen View A - Yotel Times Square,Private room,Hell's Kitchen,31,4.03,387.0,12.0
2023,2,Feb,37122162,Beautiful Standard Full Room at The Ridge,Private room,Lower East Side,30,4.42,238.0,24.0
2023,2,Feb,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,29,4.54,279.0,29.0
2023,2,Feb,52001672,Untitled at 3 Freeman - Large Freeman King (ADA),Entire home/apt,Lower East Side,28,4.9,423.0,8.0
2023,2,Feb,37122437,Amazing King size Room at The Ridge,Private room,Lower East Side,23,4.36,261.0,5.0
2023,2,Feb,35545434,Lovely Georgian Studio in the Heart of Chelsea,Private room,Chelsea,23,4.31,275.0,44.0
2023,2,Feb,51945222,Untitled 3 Freeman - Studio Queen City View,Entire home/apt,Lower East Side,22,4.88,377.0,39.0
2023,2,Feb,48316249,Sonder Flatiron | Queen Room,Private room,Midtown,22,4.6,,90.0
2023,2,Feb,51411254,Untitled at 3 Freeman - Untitled Queen,Entire home/apt,Lower East Side,19,4.89,388.0,17.0
2023,2,Feb,53751580,Beautiful Penthouse Suite with skyline views!,Entire home/apt,Vinegar Hill,17,4.91,,0.0
2023,2,Feb,667316357375615620,Standard Queen Room in Soho,Private room,Chinatown,17,4.72,,11.0
2023,3,Mar,51945222,Untitled 3 Freeman - Studio Queen City View,Entire home/apt,Lower East Side,186,4.88,377.0,39.0
2023,3,Mar,51619634,Untitled at 3 Freeman - Studio Queen,Entire home/apt,Lower East Side,156,4.87,368.0,380.0
2023,3,Mar,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,113,4.52,224.0,470.0
2023,3,Mar,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,81,4.89,357.0,153.0
2023,3,Mar,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,73,4.63,139.0,1366.0
2023,3,Mar,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,43,4.47,230.0,324.0
2023,3,Mar,22431770,Freehand New York - Premium Queen Room,Hotel room,Flatiron District,41,4.48,383.0,35.0
2023,3,Mar,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,40,4.54,279.0,29.0
2023,3,Mar,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,31,4.77,,15.0
2023,3,Mar,52795626,Studio Plus Apartment |  Placemakr Wall Street,Entire home/apt,Financial District,30,4.81,468.0,259.0
2023,3,Mar,51411254,Untitled at 3 Freeman - Untitled Queen,Entire home/apt,Lower East Side,27,4.89,388.0,17.0
2023,3,Mar,37122162,Beautiful Standard Full Room at The Ridge,Private room,Lower East Side,23,4.42,238.0,24.0
2023,3,Mar,51684534,Untitled at 3 Freeman - Untitled King,Entire home/apt,Lower East Side,22,4.86,390.0,37.0
2023,3,Mar,50873910,Untitled at 3 Freeman - Sky King,Entire home/apt,Lower East Side,19,4.88,433.0,27.0
2023,3,Mar,37122437,Amazing King size Room at The Ridge,Private room,Lower East Side,19,4.36,261.0,5.0
2023,3,Mar,598451687067310074,Midtown 2double beds Studio,Entire home/apt,Midtown,18,4.77,212.0,55.0
2023,3,Mar,48316249,Sonder Flatiron | Queen Room,Private room,Midtown,18,4.6,,90.0
2023,3,Mar,812515079646741128,KING SIZE Bedroom Apt w/Parking Canarsie Brooklyn,Entire home/apt,Canarsie,17,4.96,185.0,0.0
2023,3,Mar,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,17,4.66,306.0,388.0
2023,3,Mar,696614683123032785,SoHo View Room with Two Beds in Hotel Comfort,Entire home/apt,Tribeca,17,4.47,256.0,99.0
2023,4,Apr,51945222,Untitled 3 Freeman - Studio Queen City View,Entire home/apt,Lower East Side,218,4.88,377.0,39.0
2023,4,Apr,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,89,4.63,139.0,1366.0
2023,4,Apr,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,77,4.52,224.0,470.0
2023,4,Apr,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,71,4.89,357.0,153.0
2023,4,Apr,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,66,4.47,230.0,324.0
2023,4,Apr,51619634,Untitled at 3 Freeman - Studio Queen,Entire home/apt,Lower East Side,61,4.87,368.0,380.0
2023,4,Apr,22431770,Freehand New York - Premium Queen Room,Hotel room,Flatiron District,44,4.48,383.0,35.0
2023,4,Apr,50873910,Untitled at 3 Freeman - Sky King,Entire home/apt,Lower East Side,32,4.88,433.0,27.0
2023,4,Apr,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,27,4.54,279.0,29.0
2023,4,Apr,51411254,Untitled at 3 Freeman - Untitled Queen,Entire home/apt,Lower East Side,20,4.89,388.0,17.0
2023,4,Apr,52795626,Studio Plus Apartment |  Placemakr Wall Street,Entire home/apt,Financial District,19,4.81,468.0,259.0
2023,4,Apr,50634330,Premium Queen View B - Yotel Times Square,Private room,Hell's Kitchen,19,4.41,387.0,236.0
2023,4,Apr,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,18,4.77,,15.0
2023,4,Apr,49426040,Luxury Private Perfect for a getaway.,Private room,East New York,17,4.94,117.0,39.0
2023,4,Apr,842859220033081539,"10""Jfk +private bath+corner bus stop",Private room,Jamaica,17,4.88,108.0,148.0
2023,4,Apr,37838821,JFK Tiny Room to sleep Room #4,Private room,Jamaica,17,4.72,,0.0
2023,4,Apr,767836915829700237,Sonder at The Nash | King Studio Apartment,Entire home/apt,Murray Hill,17,4.38,387.0,133.0
2023,4,Apr,772279462487875919,Cozy Nest,Private room,Queens Village,15,4.98,102.0,137.0
2023,4,Apr,53751580,Beautiful Penthouse Suite with skyline views!,Entire home/apt,Vinegar Hill,14,4.91,,0.0
2023,4,Apr,752124066836971423,Kasa Lantern LES | Cozy Queen Room Lower East Side,Private room,Lower East Side,14,4.74,537.5,91.0
2023,5,May,51945222,Untitled 3 Freeman - Studio Queen City View,Entire home/apt,Lower East Side,118,4.88,377.0,39.0
2023,5,May,51619634,Untitled at 3 Freeman - Studio Queen,Entire home/apt,Lower East Side,66,4.87,368.0,380.0
2023,5,May,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,59,4.63,139.0,1366.0
2023,5,May,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,57,4.52,224.0,470.0
2023,5,May,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,54,4.89,357.0,153.0
2023,5,May,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,46,4.47,230.0,324.0
2023,5,May,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,31,4.77,,15.0
2023,5,May,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,29,4.54,279.0,29.0
2023,5,May,585357633187890334,Great Room for 2 in Times Square,Private room,Theater District,22,4.18,,0.0
2023,5,May,50873910,Untitled at 3 Freeman - Sky King,Entire home/apt,Lower East Side,21,4.88,433.0,27.0
2023,5,May,52795626,Studio Plus Apartment |  Placemakr Wall Street,Entire home/apt,Financial District,20,4.81,468.0,259.0
2023,5,May,37838821,JFK Tiny Room to sleep Room #4,Private room,Jamaica,19,4.72,,0.0
2023,5,May,649958810437390374,Sonder The Dutch | King Room,Private room,Long Island City,19,4.62,274.0,171.0
2023,5,May,50634330,Premium Queen View B - Yotel Times Square,Private room,Hell's Kitchen,18,4.41,387.0,236.0
2023,5,May,46280898,Sonder Battery Park | Spacious Queen Studio,Entire home/apt,Battery Park City,17,4.73,367.0,97.0
2023,5,May,696614683123032785,SoHo View Room with Two Beds in Hotel Comfort,Entire home/apt,Tribeca,17,4.47,256.0,99.0
2023,5,May,53751580,Beautiful Penthouse Suite with skyline views!,Entire home/apt,Vinegar Hill,16,4.91,,0.0
2023,5,May,842859220033081539,"10""Jfk +private bath+corner bus stop",Private room,Jamaica,16,4.88,108.0,148.0
2023,5,May,843665683615037862,The City Basement!,Entire home/apt,Edenwald,16,4.74,95.0,1.0
2023,5,May,575323635538805522,Private room and bathroom with garden access.,Private room,Prospect Heights,15,4.95,139.0,97.0
2023,6,Jun,51945222,Untitled 3 Freeman - Studio Queen City View,Entire home/apt,Lower East Side,148,4.88,377.0,39.0
2023,6,Jun,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,67,4.89,357.0,153.0
2023,6,Jun,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,59,4.63,139.0,1366.0
2023,6,Jun,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,55,4.52,224.0,470.0
2023,6,Jun,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,29,4.47,230.0,324.0
2023,6,Jun,741730313598556488,Walk to Madison Square Garden + Breakfast & Gym,Private room,Chelsea,27,4.59,537.5,157.0
2023,6,Jun,585357633187890334,Great Room for 2 in Times Square,Private room,Theater District,26,4.18,,0.0
2023,6,Jun,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,25,4.66,306.0,388.0
2023,6,Jun,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,23,4.54,279.0,29.0
2023,6,Jun,643473669546971313,Sonder The Industrialist | Queen Room,Private room,Gowanus,20,4.44,213.0,395.0
2023,6,Jun,648592683552031495,Lovely studio 5 minutes away from Lga airport.,Entire home/apt,East Elmhurst,19,4.93,117.0,3.0
2023,6,Jun,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,19,4.77,,15.0
2023,6,Jun,37838821,JFK Tiny Room to sleep Room #4,Private room,Jamaica,19,4.72,,0.0
2023,6,Jun,35154913,Two Bathroom Suite steps from Central Park,Private room,Midtown,18,4.7,393.0,120.0
2023,6,Jun,842859220033081539,"10""Jfk +private bath+corner bus stop",Private room,Jamaica,17,4.88,108.0,148.0
2023,6,Jun,677408866265433530,Lovely 1-bedroom rental unit - 5 mins from LGA,Private room,East Elmhurst,16,4.89,169.0,40.0
2023,6,Jun,696623677328852773,SoHo Room Selected at Check-in Hotel Comfort #2,Private room,Chinatown,16,4.55,,174.0
2023,6,Jun,22463977,Amazing Master Bedroom in Historic Brooklyn,Private room,Prospect Heights,15,4.95,147.0,76.0
2023,6,Jun,696614683123032785,SoHo View Room with Two Beds in Hotel Comfort,Entire home/apt,Tribeca,15,4.47,256.0,99.0
2023,6,Jun,772279462487875919,Cozy Nest,Private room,Queens Village,14,4.98,102.0,137.0
2023,7,Jul,51945222,Untitled 3 Freeman - Studio Queen City View,Entire home/apt,Lower East Side,139,4.88,377.0,39.0
2023,7,Jul,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,64,4.89,357.0,153.0
2023,7,Jul,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,63,4.52,224.0,470.0
2023,7,Jul,593322347340602809,Individual Cubicle Room in NYC/Mixed Floor,Private room,Chelsea,55,4.63,139.0,1366.0
2023,7,Jul,51619634,Untitled at 3 Freeman - Studio Queen,Entire home/apt,Lower East Side,51,4.87,368.0,380.0
2023,7,Jul,37122502,Amazing Micro Unit W/ communal rooftop and kitchen,Private room,East Village,40,4.54,279.0,29.0
2023,7,Jul,700888293266225258,"SoHo ""Room Selected at Check-in"" in Hotel Comfort",Entire home/apt,SoHo,39,4.47,230.0,324.0
2023,7,Jul,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,34,4.66,306.0,388.0
2023,7,Jul,585382126083893704,Great Room for 2 in the heart of Times Square,Private room,Theater District,27,4.2,537.5,0.0
2023,7,Jul,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,24,4.77,,15.0
2023,7,Jul,37122162,Beautiful Standard Full Room at The Ridge,Private room,Lower East Side,24,4.42,238.0,24.0
2023,7,Jul,50873910,Untitled at 3 Freeman - Sky King,Entire home/apt,Lower East Side,23,4.88,433.0,27.0
2023,7,Jul,741730313598556488,Walk to Madison Square Garden + Breakfast & Gym,Private room,Chelsea,22,4.59,537.5,157.0
2023,7,Jul,52149565,Untitled at 3 Freeman - Large Freeman Queen (ADA),Entire home/apt,Nolita,21,4.9,403.0,7.0
2023,7,Jul,836435885170591095,"Studio in NYC close to airports JFK, LGA & Casino",Private room,Howard Beach,20,4.98,156.0,75.0
2023,7,Jul,35154913,Two Bathroom Suite steps from Central Park,Private room,Midtown,20,4.7,393.0,120.0
2023,7,Jul,599991388795660334,Sonder Henri on 24 | Double Full Room,Private room,Flatiron District,20,4.63,368.0,131.0
2023,7,Jul,842859220033081539,"10""Jfk +private bath+corner bus stop",Private room,Jamaica,19,4.88,108.0,148.0
2023,7,Jul,39860690,"Hotel 32 32, Full Superior",Private room,Midtown,19,4.35,351.0,113.0
2023,7,Jul,772279462487875919,Cozy Nest,Private room,Queens Village,18,4.98,102.0,137.0
2023,8,Aug,51619634,Untitled at 3 Freeman - Studio Queen,Entire home/apt,Lower East Side,153,4.87,368.0,380.0
2023,8,Aug,858697692672545141,"Safe and Cozy Hostel Room, 1 person, Manhattan",Private room,Chelsea,97,4.69,97.0,1639.0
2023,8,Aug,691676460109271194,SoHo View Room (Full-Size Bed) in Hotel Comfort,Entire home/apt,Chinatown,61,4.52,224.0,470.0
2023,8,Aug,53132475,Untitled at 3 Freeman - Studio Mini,Entire home/apt,Lower East Side,46,4.89,357.0,153.0
2023,8,Aug,51945222,Untitled 3 Freeman - Studio Queen City View,Entire home/apt,Lower East Side,43,4.88,377.0,39.0
2023,8,Aug,1450862535956936247,King room at the front of the building,Private room,Hell's Kitchen,37,4.77,,15.0
2023,8,Aug,599992429950840153,Sonder Henri on 24 | King Room,Private room,Flatiron District,35,4.66,306.0,388.0
